"","V1"
"1168",0.335154
"1169",0.2484
"1170",0.507998
"1171",0.726253
"1172",0.403925
"1173",0.302231
"1174",0.395525
"1175",0.303658
"1176",0.303797
"1177",0.33822
"1178",0.463382
"1179",0.833477
"1180",0.404476
"1181",0.543678
"1182",0.380153
"1183",0.312023
"1184",0.308653
"1185",0.694136
"1186",0.586474
"1187",0.813202
"1188",0.791184
"1189",0.395557
"1190",0.217431
"1191",0.31078
"1192",0.340805
"1193",0.276236
"1194",0.514793
"1195",0.344627
"1196",0.621549
"1197",0.297438
"1198",0.394752
"1199",0.425681
"1200",0.246324
"1201",0.207622
"1202",0.311448
"1203",0.549224
"1204",0.292548
"1205",0.900217
"1206",0.93363
"1207",0.562573
"1208",0.482913
"1209",0.223529
"1210",0.528938
"1211",0.450938
"1212",0.203064
"1213",0.410372
"1214",0.644586
"1215",0.637806
"1216",0.194455
"1217",0.889813
"1218",0.804498
"1219",0.763724
"1220",0.284835
"1221",0.665248
"1222",0.211859
"1223",0.544671
"1224",0.630143
"1225",0.0935084
"1226",0.996538
"1227",0.558704
"1228",0.28933
"1229",0.280235
"1230",0.964841
"1231",0.57695
"1232",0.24645
"1233",0.818279
"1234",0.776185
"1235",0.58052
"1236",0.455453
"1237",0.594619
"1238",0.808354
"1239",0.201256
"1240",0.89341
"1241",0.262276
"1242",0.723718
"1243",0.705455
"1244",0.512717
"1245",0.991335
"1246",0.657225
"1247",0.261522
"1248",0.497542
"1249",0.914668
"1250",0.81686
"1251",0.759812
"1252",0.301194
"1253",0.544648
"1254",0.559365
"1255",0.325603
"1256",0.496754
"1257",0.294539
"1258",0.462885
"1259",0.628637
"1260",0.987691
"1261",0.286184
"1262",0.303042
"1263",0.578319
"1264",0.679043
"1265",0.403925
"1266",0.245867
"1267",0.391604
"1268",0.348186
"1269",0.127342
"1270",0.991335
"1271",0.991335
"1272",0.194564
"1273",0.343493
"1274",0.394615
"1275",0.350291
"1276",0.279836
"1277",0.267166
"1278",0.327258
"1279",0.135616
"1280",0.437861
"1281",0.388223
"1282",0.262403
"1283",0.342971
"1284",0.690282
"1285",0.623761
"1286",0.307676
"1287",0.915853
"1288",0.59681
"1289",0.607359
"1290",0.595093
"1291",0.112965
"1292",0.906413
"1293",0.812139
"1294",0.285896
"1295",0.335034
"1296",0.403925
"1297",0.774198
"1298",0.920988
"1299",0.245638
"1300",0.916592
"1301",0.859331
"1302",0.903008
"1303",0.325163
"1304",0.349451
"1305",0.303227
"1306",0.178441
"1307",0.453597
"1308",0.536
"1309",0.529606
"1310",0.519338
"1311",0.79913
"1312",0.444806
"1313",0.348021
"1314",0.711365
"1315",0.981607
"1316",0.354372
"1317",0.203537
"1318",0.354621
"1319",0.357915
"1320",0.348021
"1321",0.379801
"1322",0.566782
"1323",0.159562
"1324",0.275126
"1325",0.786537
"1326",0.389336
"1327",0.517042
"1328",0.403925
"1329",0.20105
"1330",0.0990961
"1331",0.346341
"1332",0.341127
"1333",0.401636
"1334",0.744753
"1335",0.358139
"1336",0.330429
"1337",0.286184
"1338",0.272229
"1339",0.235736
"1340",0.63437
