"","V1"
"769",0.995225
"770",0.974629
"771",0.994819
"772",0.989066
"773",0.991648
"774",0.995176
"775",0.986534
"776",0.993467
"777",0.967488
"778",0.997494
"779",0.983377
"780",0.993675
"781",0.953051
"782",0.961017
"783",0.985034
"784",0.969085
"785",0.980381
"786",0.984592
"787",0.956081
"788",0.978286
"789",0.981719
"790",0.992193
"791",0.991654
"792",0.974764
"793",0.941983
"794",0.995826
"795",0.987095
"796",0.983956
"797",0.99898
"798",0.987893
"799",0.995436
"800",0.998797
"801",0.970949
"802",0.991449
"803",0.998961
"804",0.985897
"805",0.986934
"806",0.988821
"807",0.997608
"808",0.958296
"809",0.992722
"810",0.965799
"811",0.993561
"812",0.920274
"813",0.996362
"814",0.932544
"815",0.995642
"816",0.979579
"817",0.970561
"818",0.994653
"819",0.976458
"820",0.934092
"821",0.996802
"822",0.976203
"823",0.947742
"824",0.981217
"825",0.99321
"826",0.971782
"827",0.969378
"828",0.99376
"829",0.984875
"830",0.963763
"831",0.952189
"832",0.984083
"833",0.988387
"834",0.996162
"835",0.985508
"836",0.991692
"837",0.995347
"838",0.979288
"839",0.997363
"840",0.986143
"841",0.986559
"842",0.974415
"843",0.983083
"844",0.998885
"845",0.99511
"846",0.997344
"847",0.99496
"848",0.974526
"849",0.998488
"850",0.994136
"851",0.992722
"852",0.986015
"853",0.995451
"854",0.891934
"855",0.963756
"856",0.964739
"857",0.964128
"858",0.991506
"859",0.979892
"860",0.983667
"861",0.994477
"862",0.979962
"863",0.995139
"864",0.994139
"865",0.999749
"866",0.992796
"867",0.967042
"868",0.981432
"869",0.999901
"870",0.999347
"871",0.994096
"872",0.984898
"873",0.963332
"874",0.99055
"875",0.99672
"876",0.975664
"877",0.999884
"878",0.968263
"879",0.950005
"880",0.951172
"881",0.997597
"882",0.995258
"883",0.994905
"884",0.998749
"885",0.972265
"886",0.965799
"887",0.986723
"888",0.992971
"889",0.906269
"890",0.98706
"891",0.986394
"892",0.999773
"893",0.974982
"894",0.991944
"895",0.998599
"896",0.973469
"897",0.991375
"898",0.980701
"899",0.96208
"900",0.982909
"901",0.992132
"902",0.995017
"903",0.988709
"904",0.980832
"905",0.983478
"906",0.995306
"907",0.953561
"908",0.982031
"909",0.989913
"910",0.989271
"911",0.993584
"912",0.998305
"913",0.995192
"914",0.966586
"915",0.987613
"916",0.992792
"917",0.903817
"918",0.978476
"919",0.998352
"920",0.988834
"921",0.986113
"922",0.985854
"923",0.99331
"924",0.9956
"925",0.936655
"926",0.990245
"927",0.985034
"928",0.988612
"929",0.981394
"930",0.996531
"931",0.972569
"932",0.996288
"933",0.974437
"934",0.999917
"935",0.989888
"936",0.990813
"937",0.981602
"938",0.985901
"939",0.957978
"940",0.991041
"941",0.961559
"942",0.98827
"943",0.985511
"944",0.975505
"945",0.990094
"946",0.954811
"947",0.984113
"948",0.950833
"949",0.991651
"950",0.997307
"951",0.999837
"952",0.999769
"953",0.993833
"954",0.99474
"955",0.970029
"956",0.987507
"957",0.940236
"958",0.991806
"959",0.985275
"960",0.9879
"961",0.951731
"962",0.99432
"963",0.925622
"964",0.997929
"965",0.995018
"966",0.981831
"967",0.985144
"968",0.986107
"969",0.995108
"970",0.981472
"971",0.993802
"972",0.977364
"973",0.956913
"974",0.993187
"975",0.98729
"976",0.993108
"977",0.99832
"978",0.994889
"979",0.994024
"980",0.969634
"981",0.969634
"982",0.994999
"983",0.993763
"984",0.998971
"985",0.961887
"986",0.932233
"987",0.985387
"988",0.980005
"989",0.995757
"990",0.993863
"991",0.996599
"992",0.996644
"993",0.977834
"994",0.99691
"995",0.999686
"996",0.995576
"997",0.992996
"998",0.968249
"999",0.974116
"1000",0.969802
"1001",0.995662
"1002",0.999889
"1003",0.968788
"1004",0.966208
"1005",0.992172
"1006",0.96118
"1007",0.993996
"1008",0.997323
"1009",0.990836
"1010",0.989051
"1011",0.992711
"1012",0.99499
"1013",0.98528
"1014",0.98598
"1015",0.999805
"1016",0.972236
"1017",0.99335
"1018",0.994688
"1019",0.989348
"1020",0.951731
"1021",0.954669
"1022",0.991678
"1023",0.989384
"1024",0.994967
"1025",0.982696
"1026",0.972217
"1027",0.974764
"1028",0.99642
"1029",0.993914
"1030",0.985188
"1031",0.979842
"1032",0.980246
"1033",0.986593
"1034",0.996545
"1035",0.996261
"1036",0.985224
"1037",0.997508
"1038",0.999624
"1039",0.935882
"1040",0.986894
"1041",0.975131
"1042",0.984765
"1043",0.980097
"1044",0.935787
"1045",0.995489
"1046",0.945698
"1047",0.99014
"1048",0.939544
"1049",0.991753
"1050",0.991871
"1051",0.942329
"1052",0.99563
"1053",0.998646
"1054",0.954675
"1055",0.997276
"1056",0.993487
"1057",0.895106
"1058",0.967634
"1059",0.984744
"1060",0.980044
"1061",0.935195
"1062",0.98535
"1063",0.94102
"1064",0.981926
"1065",0.965388
"1066",0.999713
"1067",0.983299
"1068",0.990429
"1069",0.988933
"1070",0.986746
"1071",0.994132
"1072",0.998755
"1073",0.995769
"1074",0.995878
"1075",0.983364
"1076",0.995263
"1077",0.999826
"1078",0.995134
"1079",0.992735
"1080",0.980022
"1081",0.999743
"1082",0.982241
"1083",0.977352
"1084",0.931954
"1085",0.983639
"1086",0.99617
"1087",0.977191
"1088",0.973594
"1089",0.9911
"1090",0.967517
"1091",0.99019
"1092",0.992962
"1093",0.982455
"1094",0.973325
"1095",0.98232
"1096",0.980138
"1097",0.998177
"1098",0.98211
"1099",0.984099
"1100",0.996172
"1101",0.984398
"1102",0.993521
"1103",0.930582
"1104",0.994212
"1105",0.986096
"1106",0.977982
"1107",0.988051
"1108",0.996199
"1109",0.996838
"1110",0.988637
"1111",0.991721
"1112",0.997686
"1113",0.99798
"1114",0.995835
"1115",0.978251
"1116",0.994311
"1117",0.998886
"1118",0.981278
"1119",0.93209
"1120",0.993187
"1121",0.99445
"1122",0.977949
"1123",0.991973
"1124",0.981395
"1125",0.979544
"1126",0.990714
"1127",0.951045
"1128",0.979532
"1129",0.997246
"1130",0.993187
"1131",0.997388
"1132",0.999755
"1133",0.981964
"1134",0.98797
"1135",0.975786
"1136",0.962531
"1137",0.958026
"1138",0.996951
"1139",0.99038
"1140",0.99893
"1141",0.967514
"1142",0.994939
"1143",0.98594
"1144",0.989679
"1145",0.967517
"1146",0.977588
"1147",0.995394
"1148",0.981853
"1149",0.960033
"1150",0.997856
"1151",0.99787
"1152",0.974612
"1153",0.988034
"1154",0.992822
"1155",0.995579
"1156",0.996554
"1157",0.959616
"1158",0.991227
"1159",0.993322
"1160",0.954517
"1161",0.976878
"1162",0.995114
"1163",0.999523
"1164",0.992927
"1165",0.99379
"1166",0.995176
"1167",0.961887
"1168",0.964986
"1169",0.998208
"1170",0.999769
"1171",0.989038
"1172",0.991089
"1173",0.993315
"1174",0.987977
"1175",0.979189
"1176",0.986143
"1177",0.971834
"1178",0.973314
"1179",0.990438
"1180",0.978543
"1181",0.971593
"1182",0.987721
"1183",0.995791
"1184",0.998141
"1185",0.93188
"1186",0.982507
"1187",0.933116
"1188",0.99119
"1189",0.995882
"1190",0.980637
"1191",0.990681
"1192",0.987698
"1193",0.996281
"1194",0.982191
"1195",0.99349
"1196",0.992273
"1197",0.974523
"1198",0.977939
"1199",0.974333
"1200",0.9976
"1201",0.990099
"1202",0.989913
"1203",0.991214
"1204",0.997918
"1205",0.971452
"1206",0.994002
"1207",0.973697
"1208",0.978792
"1209",0.993533
"1210",0.991231
"1211",0.979166
"1212",0.990554
"1213",0.953868
"1214",0.996316
"1215",0.972572
"1216",0.979773
"1217",0.990064
"1218",0.996696
"1219",0.964887
"1220",0.963259
"1221",0.99057
"1222",0.975181
"1223",0.999174
"1224",0.99977
"1225",0.979155
"1226",0.987691
"1227",0.994896
"1228",0.99807
"1229",0.990152
"1230",0.967632
"1231",0.962457
"1232",0.999955
"1233",0.9822
"1234",0.997906
"1235",0.996584
"1236",0.994567
"1237",0.995559
"1238",0.992647
"1239",0.985309
"1240",0.956368
"1241",0.936017
"1242",0.995227
"1243",0.980105
"1244",0.97018
"1245",0.983827
"1246",0.988712
"1247",0.986424
"1248",0.997554
"1249",0.964085
"1250",0.960083
"1251",0.950345
"1252",0.976186
"1253",0.981447
"1254",0.996568
"1255",0.988472
"1256",0.999746
"1257",0.957677
"1258",0.994623
"1259",0.998586
"1260",0.983438
"1261",0.984294
"1262",0.995192
"1263",0.997012
"1264",0.992064
"1265",0.990714
"1266",0.99651
"1267",0.920604
"1268",0.973697
"1269",0.99376
"1270",0.982196
"1271",0.987854
"1272",0.984092
"1273",0.967061
"1274",0.984362
"1275",0.983553
"1276",0.96655
"1277",0.97483
"1278",0.990585
"1279",0.978749
"1280",0.991659
"1281",0.979922
"1282",0.999243
"1283",0.98467
"1284",0.985882
"1285",0.972557
"1286",0.990795
"1287",0.978352
"1288",0.980909
"1289",0.98946
"1290",0.993365
"1291",0.990064
"1292",0.973427
"1293",0.985019
"1294",0.984134
"1295",0.978711
"1296",0.957
"1297",0.981508
"1298",0.97957
"1299",0.987133
"1300",0.994803
"1301",0.975052
"1302",0.991683
"1303",0.988091
"1304",0.962895
"1305",0.981964
"1306",0.994408
"1307",0.989715
"1308",0.974113
"1309",0.971595
"1310",0.97494
"1311",0.981167
"1312",0.996729
"1313",0.976881
"1314",0.988185
"1315",0.944132
"1316",0.999583
"1317",0.973469
"1318",0.999499
"1319",0.994368
"1320",0.979078
"1321",0.977351
"1322",0.96967
"1323",0.952795
"1324",0.971077
"1325",0.975162
"1326",0.996743
"1327",0.996833
"1328",0.972215
"1329",0.997082
"1330",0.989483
"1331",0.968455
"1332",0.959554
"1333",0.996125
"1334",0.996963
"1335",0.977967
"1336",0.985144
"1337",0.999826
"1338",0.998664
"1339",0.996736
"1340",0.98229
"1341",0.985218
"1342",0.996289
"1343",0.98273
"1344",0.965423
"1345",0.992302
"1346",0.996371
"1347",0.991572
"1348",0.949993
"1349",0.998171
"1350",0.995805
"1351",0.99817
"1352",0.961212
"1353",0.99444
"1354",0.977974
"1355",0.940902
"1356",0.996698
"1357",0.995766
"1358",0.983202
"1359",0.978195
"1360",0.996833
"1361",0.999927
"1362",0.966258
"1363",0.99519
"1364",0.958488
"1365",0.997595
"1366",0.997104
"1367",0.995882
"1368",0.969485
"1369",0.995363
"1370",0.991072
"1371",0.995247
"1372",0.984794
"1373",0.983094
"1374",0.990931
"1375",0.983433
"1376",0.975665
"1377",0.996199
"1378",0.990094
"1379",0.994949
"1380",0.991594
"1381",0.981729
"1382",0.991449
"1383",0.995912
"1384",0.995706
"1385",0.933675
"1386",0.98612
"1387",0.995602
"1388",0.997381
"1389",0.97404
"1390",0.993391
"1391",0.96118
"1392",0.988173
"1393",0.986286
"1394",0.969248
"1395",0.987018
"1396",0.984592
"1397",0.976241
"1398",0.986476
"1399",0.98524
"1400",0.997766
"1401",0.996521
"1402",0.998528
"1403",0.992811
"1404",0.978497
"1405",0.995306
"1406",0.995512
"1407",0.991715
"1408",0.950522
"1409",0.993295
"1410",0.999343
"1411",0.989131
"1412",0.979764
"1413",0.945288
"1414",0.984007
"1415",0.964706
"1416",0.995763
"1417",0.986618
"1418",0.983535
"1419",0.99874
"1420",0.991895
"1421",0.958062
"1422",0.977542
"1423",0.966518
"1424",0.995306
"1425",0.987331
"1426",0.994001
"1427",0.974017
"1428",0.983342
"1429",0.957419
"1430",0.995491
"1431",0.984316
"1432",0.978917
"1433",0.961048
"1434",0.961987
"1435",0.985635
"1436",0.974912
"1437",0.988597
"1438",0.995306
"1439",0.985687
"1440",0.952178
"1441",0.998582
"1442",0.993246
"1443",0.981596
"1444",0.989161
"1445",0.952849
"1446",0.998611
"1447",0.996531
"1448",0.958274
"1449",0.946514
"1450",0.999507
"1451",0.989427
"1452",0.967633
"1453",0.976302
"1454",0.977747
"1455",0.979522
"1456",0.981848
"1457",0.98038
"1458",0.997327
"1459",0.997231
"1460",0.995876
"1461",0.985033
"1462",0.990326
"1463",0.985247
"1464",0.995935
"1465",0.985682
"1466",0.995737
"1467",0.976391
"1468",0.992577
"1469",0.981395
"1470",0.942634
"1471",0.937382
"1472",0.992292
"1473",0.97826
"1474",0.993592
"1475",0.975224
"1476",0.998175
"1477",0.99536
"1478",0.989067
"1479",0.985359
"1480",0.998589
"1481",0.996591
"1482",0.983566
"1483",0.995306
"1484",0.975786
"1485",0.996056
"1486",0.967415
"1487",0.944002
"1488",0.956051
"1489",0.982493
"1490",0.987647
"1491",0.996102
"1492",0.983239
"1493",0.993954
"1494",0.98558
"1495",0.947424
"1496",0.995099
"1497",0.985864
"1498",0.995243
"1499",0.946887
"1500",0.990171
"1501",0.995512
"1502",0.999023
"1503",0.975768
"1504",0.99395
"1505",0.964627
"1506",0.986484
"1507",0.981641
"1508",0.957978
"1509",0.963088
"1510",0.916879
"1511",0.953952
"1512",0.983083
"1513",0.980424
"1514",0.992939
"1515",0.989394
"1516",0.983038
"1517",0.998961
"1518",0.969752
"1519",0.998591
"1520",0.991421
"1521",0.993211
"1522",0.994809
"1523",0.985313
"1524",0.981798
"1525",0.999752
"1526",0.991399
"1527",0.975969
"1528",0.988346
"1529",0.973004
"1530",0.956641
"1531",0.992549
"1532",0.996016
"1533",0.987395
"1534",0.984685
"1535",0.944267
"1536",0.993675
"1537",0.964035
"1538",0.996439
"1539",0.99838
"1540",0.982515
"1541",0.984488
"1542",0.994025
"1543",0.971966
"1544",0.988621
"1545",0.993385
"1546",0.982427
"1547",0.939085
"1548",0.999349
"1549",0.982422
"1550",0.966985
"1551",0.994774
"1552",0.97556
"1553",0.985933
"1554",0.991613
"1555",0.97947
"1556",0.988933
"1557",0.97371
"1558",0.998472
"1559",0.996117
"1560",0.992357
"1561",0.980473
"1562",0.935787
"1563",0.994933
"1564",0.992121
"1565",0.993161
"1566",0.93984
"1567",0.972539
"1568",0.986238
"1569",0.994714
