"","V1"
"1290",7
"1291",55
"1292",11
"1293",57
"1294",33
"1295",92
"1296",1
"1297",61
"1298",16
"1299",59
"1300",2
"1301",81
"1302",27
"1303",23
"1304",99
"1305",50
"1306",6
"1307",57
"1308",8
"1309",98
"1310",58
"1311",36
"1312",50
"1313",61
"1314",5
"1315",10
"1316",47
"1317",100
"1318",34
"1319",24
"1320",62
"1321",20
"1322",1
"1323",49
"1324",92
"1325",81
"1326",58
"1327",38
"1328",63
"1329",67
"1330",15
"1331",40
"1332",20
"1333",15
"1334",43
"1335",8
"1336",70
"1337",12
"1338",77
"1339",78
"1340",26
"1341",3
"1342",42
"1343",88
"1344",18
"1345",77
"1346",43
"1347",32
"1348",10
"1349",34
"1350",87
"1351",65
"1352",52
"1353",79
"1354",74
"1355",86
"1356",78
"1357",7
"1358",90
"1359",4
"1360",38
"1361",82
"1362",96
"1363",2
"1364",10
"1365",23
"1366",76
"1367",50
"1368",92
"1369",29
"1370",16
"1371",53
"1372",37
"1373",56
"1374",83
"1375",62
"1376",5
"1377",84
"1378",93
"1379",48
"1380",29
"1381",71
"1382",73
"1383",9
"1384",55
"1385",94
"1386",90
"1387",49
"1388",33
"1389",64
"1390",33
"1391",1
"1392",21
"1393",41
"1394",62
"1395",39
"1396",39
"1397",81
"1398",18
"1399",21
"1400",84
"1401",56
"1402",38
"1403",38
"1404",94
"1405",50
"1406",9
"1407",16
"1408",10
"1409",72
"1410",65
"1411",81
"1412",50
"1413",86
"1414",93
"1415",79
"1416",69
"1417",30
"1418",61
"1419",66
"1420",87
"1421",40
"1422",61
"1423",99
"1424",50
"1425",67
"1426",53
"1427",100
"1428",49
"1429",91
"1430",54
"1431",63
"1432",81
"1433",28
"1434",51
"1435",21
"1436",40
"1437",98
"1438",50
"1439",43
"1440",91
"1441",82
"1442",99
"1443",46
"1444",90
"1445",100
"1446",79
"1447",34
"1448",3
"1449",10
"1450",22
"1451",58
"1452",91
"1453",74
"1454",35
"1455",72
"1456",8
"1457",23
"1458",46
"1459",26
"1460",44
"1461",62
"1462",7
"1463",4
"1464",29
"1465",39
"1466",84
"1467",11
"1468",78
"1469",40
"1470",80
"1471",80
"1472",27
"1473",85
"1474",3
"1475",65
"1476",44
"1477",78
"1478",70
"1479",24
"1480",56
"1481",29
"1482",71
"1483",50
"1484",8
"1485",17
"1486",100
"1487",1
"1488",92
"1489",28
"1490",31
"1491",87
"1492",46
"1493",29
"1494",2
"1495",60
"1496",27
"1497",26
"1498",48
"1499",71
"1500",83
"1501",9
"1502",64
"1503",64
"1504",76
"1505",26
"1506",59
"1507",71
"1508",100
"1509",100
"1510",94
"1511",80
"1512",90
"1513",51
"1514",13
"1515",65
"1516",65
"1517",12
"1518",100
"1519",32
"1520",83
"1521",33
"1522",54
"1523",28
"1524",61
"1525",47
"1526",31
"1527",83
"1528",26
"1529",67
"1530",99
"1531",7
"1532",19
"1533",72
"1534",51
"1535",8
"1536",29
"1537",91
"1538",87
"1539",45
"1540",81
"1541",26
"1542",24
"1543",62
"1544",55
"1545",12
"1546",42
"1547",3
"1548",12
"1549",67
"1550",91
"1551",87
"1552",40
"1553",42
"1554",33
"1555",59
"1556",31
"1557",8
"1558",12
"1559",58
"1560",15
"1561",26
"1562",86
"1563",53
"1564",48
"1565",29
"1566",94
"1567",72
"1568",18
"1569",9
