"","x","y"
"184",5.84216,1.78051
"185",3.26478,5.30279
"186",4.05898,2.17836
"187",1.70017,1.19211
"188",7.60661,5.69439
"189",8.99929,10.9451
"190",3.10829,6.62187
"191",2.28961,8.3071
"192",6.91509,6.12549
"193",11.0268,1.53643
"194",4.99103,2.52409
"195",8.64804,0.963346
"196",8.25692,1.1453
"197",1.56337,11.0549
"198",6.94316,11.2037
"199",8.53592,7.80767
"200",3.25128,11.3459
"201",0.857033,5.24937
"202",1.91843,4.61264
"203",11.0251,7.99444
"204",5.06106,6.55638
"205",10.148,1.0595
"206",1.80277,9.80347
"207",0.7404,10.117
"208",1.95866,10.2609
"209",10.0866,9.01548
"210",9.26369,1.63501
"211",10.0837,7.05363
"212",4.20151,1.87204
"213",11.3542,11.0593
"214",7.10224,5.02033
"215",10.2564,11.1521
"216",6.22925,6.75338
"217",3.86058,7.53091
"218",10.2729,11.2371
"219",11.179,7.00889
"220",2.92539,5.78955
"221",7.81152,7.16564
"222",7.99587,4.27518
"223",4.53826,4.33233
"224",9.72714,10.3721
"225",1.91481,11.4085
"226",6.08176,7.00186
"227",7.51064,6.96343
"228",8.02569,2.16208
"229",6.56793,6.06318
"230",7.36484,0.825084
"231",7.87696,3.57544
"232",8.02402,10.858
"233",7.36991,8.77683
"234",8.4755,2.88126
"235",2.8242,2.36979
"236",9.63168,3.3852
"237",4.56499,8.80703
"238",3.10954,3.21543
"239",4.82075,8.94899
"240",10.2593,8.17439
"241",9.94258,8.15838
"242",4.79449,8.97502
"243",8.70862,7.95515
"244",2.72892,0.770317
"245",6.83051,8.06204
"246",11.1622,2.11697
"247",11.4626,10.0304
"248",4.87137,11.1352
"249",0.777471,7.03189
"250",5.83242,8.95073
"251",3.56984,2.194
"252",3.78366,7.52059
"253",9.45383,11.2603
"254",1.76165,1.97555
"255",7.5717,9.09115
"256",9.11955,9.18222
"257",10.8731,10.2607
"258",11.1459,5.79141
"259",3.21005,3.29264
"260",5.21462,5.64007
"261",11.0729,1.93666
"262",10.2751,9.17845
"263",6.5493,4.77876
"264",6.18426,2.92649
"265",6.73634,3.98841
"266",2.90402,0.888466
"267",4.5122,4.28782
"268",5.82204,2.034
"269",3.52865,8.81463
"270",4.86639,7.53849
"271",7.93917,3.67668
"272",6.09204,3.0749
"273",8.36524,5.9995
"274",9.9807,2.43947
"275",10.5935,3.27876
"276",0.542805,0.620829
"277",11.4932,7.85705
"278",5.80297,5.4395
"279",6.85265,11.1356
"280",2.94575,1.24636
"281",10.7215,0.773544
"282",6.10206,8.98421
"283",4.76369,11.0031
"284",11.1593,2.37768
"285",0.595864,8.60569
"286",5.29996,6.445
"287",8.09828,1.86643
"288",9.8167,10.1307
"289",2.06772,2.08781
"290",6.80335,3.71208
"291",5.7871,8.65891
"292",6.17726,6.87293
"293",5.86786,5.79473
"294",9.76158,8.16043
"295",5.23441,6.4907
"296",4.74007,7.59145
"297",5.29904,9.87332
"298",9.21697,1.57198
"299",8.06512,8.91012
"300",8.41547,11.3025
"301",7.92583,4.58266
"302",8.92687,6.78441
"303",8.2261,6.29361
"304",5.54157,1.7118
"305",0.758872,10.8879
"306",11.0333,5.49777
"307",3.09207,5.28571
"308",6.99706,2.39613
"309",0.676697,2.01807
"310",7.5246,1.01769
"311",9.82854,10.322
"312",3.70433,0.532845
"313",3.46696,11.3752
"314",3.30151,9.02079
"315",4.58425,9.19537
"316",10.7513,7.15369
"317",10.3421,2.26544
"318",2.60612,4.72345
"319",11.2841,1.07306
"320",4.1425,4.00047
"321",3.39141,11.1807
"322",3.12895,1.94563
"323",3.60598,7.43035
"324",11.1137,8.04799
"325",2.15489,8.42231
"326",6.32225,9.75607
"327",5.08898,9.77909
"328",1.49029,11.106
"329",11.1354,5.76168
"330",11.1086,5.89594
"331",7.25943,9.60125
"332",9.13256,11.132
"333",1.85052,2.51454
"334",6.68512,3.49598
"335",8.72086,2.60132
"336",3.27666,2.18788
"337",2.02394,9.39959
"338",4.49601,9.11305
"339",1.17183,4.48493
"340",1.48709,11.0563
"341",2.52732,0.865484
"342",7.8873,9.68295
"343",4.76421,6.8816
"344",10.4987,4.45056
"345",9.5917,8.06886
"346",7.06703,3.94918
"347",3.0223,3.61421
"348",8.94656,6.83827
"349",3.05927,2.29039
"350",5.48073,4.64542
"351",4.11458,9.99954
"352",6.82613,9.1936
"353",8.45595,7.68942
"354",10.2294,9.20524
"355",3.84943,3.01078
"356",5.01801,6.32233
"357",8.84977,9.47402
"358",2.01715,6.23495
"359",2.82754,9.4864
"360",0.969238,3.23481
"361",4.34188,9.91961
"362",3.15823,2.22311
"363",9.93093,8.2107
"364",6.81889,11.0795
"365",10.3232,9.01986
"366",10.0451,4.74234
"367",0.814339,1.93154
"368",8.12904,1.89539
"369",9.36822,0.573924
"370",2.41741,5.97049
"371",3.18252,9.8097
"372",6.08098,0.961072
"373",3.76513,8.06527
"374",4.00673,5.67233
"375",5.22803,2.68129
"376",5.02969,10.1947
"377",9.90882,2.51797
"378",1.88235,3.35372
"379",7.76444,4.61667
"380",11.4601,3.05504
"381",8.59716,5.8321
"382",10.0382,7.36168
"383",5.28735,10.3002
"384",0.913224,9.92308
"385",1.45478,7.78041
"386",8.01368,2.03814
"387",1.41696,4.33168
"388",4.65554,1.73148
"389",1.08843,5.47219
"390",3.0877,3.54862
"391",4.83985,9.09481
"392",7.0595,6.57911
"393",6.97751,6.24665
"394",0.830797,10.0816
"395",3.56523,10.9215
"396",11.3535,4.21199
"397",4.45788,11.2091
"398",5.12215,1.27062
"399",5.77882,4.54465
"400",3.20252,5.55236
"401",8.60175,7.89309
"402",0.745066,6.38114
"403",3.82167,7.82761
"404",8.9788,5.16648
"405",6.33034,10.0929
"406",5.47997,9.77656
"407",6.77197,3.85191
"408",6.21563,10.2867
"409",6.611,9.81546
"410",1.51472,9.56028
"411",10.1131,6.20112
"412",8.97238,8.73431
"413",4.46216,3.46088
"414",10.2069,7.32631
"415",11.0377,7.15092
"416",6.7783,5.05365
"417",6.79082,7.52153
"418",7.0322,2.86592
"419",4.40212,5.17528
"420",1.00638,7.35777
