"","V1"
"832",0.755336
"833",0.932711
"834",0.740421
"835",0.829127
"836",0.98329
"837",0.766729
"838",0.676042
"839",0.801066
"840",0.886949
"841",0.905687
"842",0.933836
"843",0.755134
"844",0.901035
"845",0.838027
"846",0.913114
"847",0.931369
"848",0.895583
"849",0.842723
"850",0.765992
"851",0.968063
"852",0.916241
"853",0.883216
"854",0.620237
"855",0.910799
"856",0.854963
"857",0.89995
"858",0.957026
"859",0.831526
"860",0.95458
"861",0.948613
"862",0.971798
"863",0.951697
"864",0.859718
"865",0.874652
"866",0.928091
"867",0.901834
"868",0.717537
"869",0.905879
"870",0.913633
"871",0.973351
"872",0.99918
"873",0.640653
"874",0.997394
"875",0.872217
"876",0.999697
"877",0.873066
"878",0.995354
"879",0.961256
"880",0.980124
"881",0.878352
"882",0.811138
"883",0.758576
"884",0.81151
"885",0.852259
"886",0.734025
"887",0.812571
"888",0.872453
"889",0.848491
"890",0.972584
"891",0.883585
"892",0.994068
"893",0.853159
"894",0.858399
"895",0.74455
"896",0.867681
"897",0.870713
"898",0.779886
"899",0.923757
"900",0.893324
"901",0.881884
"902",0.89976
"903",0.859384
"904",0.998012
"905",0.870959
"906",0.845622
"907",0.718583
"908",0.884274
"909",0.956568
"910",0.869833
"911",0.852894
"912",0.876943
"913",0.794496
"914",0.915671
"915",0.874682
"916",0.936034
"917",0.948714
"918",0.881841
"919",0.903311
"920",0.98788
"921",0.941972
"922",0.990892
"923",0.889959
"924",0.855591
"925",0.69231
"926",0.860882
"927",0.877337
"928",0.905517
"929",0.976449
"930",0.988379
"931",0.854434
"932",0.920054
"933",0.985919
"934",0.911339
"935",0.7598
"936",0.766982
"937",0.980376
"938",0.908783
"939",0.850606
"940",0.905641
"941",0.908574
"942",0.817501
"943",0.938087
"944",0.841953
"945",0.964866
"946",0.729825
"947",0.965708
"948",0.75679
"949",0.808245
"950",0.973843
"951",0.968541
"952",0.914451
"953",0.885426
"954",0.818171
"955",0.666204
"956",0.909888
"957",0.89458
"958",0.997261
"959",0.920052
"960",0.883458
"961",0.814199
"962",0.934881
"963",0.878634
"964",0.758602
"965",0.712823
"966",0.960594
"967",0.977058
"968",0.892237
"969",0.899785
"970",0.79783
"971",0.891139
"972",0.803595
"973",0.950494
