"","V1"
"539",0.296941
"540",0.161174
"541",0.459946
"542",0.380001
"543",0.672862
"544",0.25457
"545",0.487449
"546",0.195551
"547",0.432946
"548",0.858176
"549",0.239064
"550",0.239147
"551",0.426409
"552",0.361439
"553",0.873003
"554",0.184648
"555",0.662679
"556",0.244531
"557",0.162145
"558",0.881666
"559",0.938031
"560",0.409455
"561",0.0991811
"562",0.377658
"563",0.164532
"564",0.231339
"565",0.820811
"566",0.400083
"567",0.658068
"568",0.395559
"569",0.949945
"570",0.838483
"571",0.315759
"572",0.717342
"573",0.862609
"574",0.629651
"575",0.237329
"576",0.391365
"577",0.199471
"578",0.305793
"579",0.511951
"580",0.446812
"581",0.289685
"582",0.809425
"583",0.897167
"584",0.840069
"585",0.49222
"586",0.352955
"587",0.802517
"588",0.489923
"589",0.716242
"590",0.296777
"591",0.295269
"592",0.463829
"593",0.699583
"594",0.787267
"595",0.662648
"596",0.29656
"597",0.392951
"598",0.753876
"599",0.435666
"600",0.213001
"601",0.539589
"602",0.671811
"603",0.309602
"604",0.374906
"605",0.176161
"606",0.389926
"607",0.617182
"608",0.111534
"609",0.83926
"610",0.243671
"611",0.938574
"612",0.217008
"613",0.520627
"614",0.812983
"615",0.212256
"616",0.580849
"617",0.406237
"618",0.376029
"619",0.923608
"620",0.342617
"621",0.749569
"622",0.332376
"623",0.797443
"624",0.269703
"625",0.143356
"626",0.468481
"627",0.152117
"628",0.304264
"629",0.185193
"630",0.541608
"631",0.109036
"632",0.301999
"633",0.686034
"634",0.524584
"635",0.336114
"636",0.155511
"637",0.583193
"638",0.239161
"639",0.733864
"640",0.0469242
"641",0.502383
"642",0.918173
"643",0.10945
"644",0.931829
"645",0.297542
"646",0.353992
"647",0.142451
"648",0.849037
"649",0.710538
"650",0.691742
"651",0.720174
"652",0.538946
"653",0.164741
"654",0.275368
"655",0.456119
"656",0.552308
"657",0.771347
"658",0.152348
"659",0.305793
"660",0.133969
"661",0.255609
"662",0.360234
"663",0.219973
"664",0.398842
"665",0.990486
"666",0.371666
"667",0.468116
"668",0.923608
"669",0.826216
"670",0.801338
"671",0.164741
"672",0.40803
"673",0.295269
"674",0.731198
"675",0.144964
"676",0.392077
"677",0.224892
"678",0.291941
"679",0.225677
"680",0.120865
"681",0.561143
"682",0.858043
"683",0.325752
"684",0.365786
"685",0.270211
"686",0.326149
"687",0.916927
"688",0.594418
"689",0.745235
"690",0.4779
"691",0.790206
"692",0.544843
"693",0.536787
"694",0.652419
"695",0.316722
"696",0.708766
"697",0.310478
"698",0.0981122
"699",0.320751
"700",0.142812
"701",0.874613
"702",0.857723
"703",0.227853
"704",0.244706
"705",0.295269
"706",0.256393
"707",0.253998
"708",0.155228
"709",0.455864
"710",0.278987
"711",0.456119
"712",0.672862
"713",0.486566
"714",0.221359
"715",0.919729
"716",0.422423
"717",0.759002
"718",0.897167
"719",0.762007
"720",0.838
"721",0.476422
"722",0.172914
"723",0.344184
"724",0.374527
"725",0.25457
"726",0.194252
"727",0.276511
"728",0.353046
"729",0.322473
"730",0.355881
"731",0.256946
"732",0.462585
"733",0.710448
"734",0.369739
"735",0.377626
"736",0.280696
"737",0.380001
"738",0.58514
"739",0.394466
"740",0.415961
"741",0.548976
"742",0.212836
"743",0.396974
"744",0.540051
"745",0.344184
"746",0.347381
"747",0.302672
"748",0.0780534
"749",0.353618
"750",0.306855
"751",0.882149
"752",0.387244
"753",0.763867
"754",0.536509
"755",0.919729
"756",0.219492
"757",0.228811
"758",0.798452
"759",0.0985414
"760",0.719477
"761",0.542377
"762",0.661858
"763",0.404358
"764",0.630646
"765",0.392709
"766",0.547615
"767",0.623469
"768",0.135954
"769",0.380001
"770",0.885212
"771",0.266366
"772",0.884614
"773",0.761526
"774",0.990486
"775",0.57785
"776",0.366771
"777",0.456119
"778",0.641553
"779",0.126295
"780",0.588762
"781",0.245445
"782",0.801396
"783",0.497567
"784",0.381178
"785",0.304264
"786",0.135295
"787",0.155228
"788",0.328082
"789",0.677207
"790",0.433147
"791",0.17454
"792",0.100892
"793",0.546902
"794",0.775215
"795",0.715906
"796",0.296461
"797",0.347108
"798",0.302586
"799",0.364057
"800",0.910848
"801",0.755819
"802",0.199514
"803",0.319376
"804",0.254657
"805",0.915294
"806",0.121908
"807",0.317719
"808",0.439527
"809",0.224892
"810",0.268377
"811",0.477554
"812",0.47018
"813",0.637302
"814",0.380001
"815",0.590866
"816",0.737696
"817",0.874347
"818",0.187651
"819",0.213269
"820",0.551108
"821",0.307175
"822",0.591354
"823",0.350232
"824",0.63957
"825",0.467209
"826",0.379517
"827",0.589188
"828",0.302672
"829",0.799466
"830",0.568844
"831",0.594293
"832",0.526102
"833",0.377664
"834",0.747552
"835",0.444347
"836",0.526539
"837",0.159956
"838",0.165108
"839",0.346161
"840",0.388383
"841",0.387244
"842",0.540051
"843",0.35853
"844",0.133969
"845",0.832448
"846",0.802182
"847",0.371666
"848",0.398508
"849",0.161174
"850",0.745075
"851",0.50635
"852",0.303638
"853",0.703731
"854",0.939535
"855",0.870473
"856",0.380001
"857",0.387642
"858",0.395559
"859",0.465292
"860",0.359163
"861",0.345593
"862",0.76358
